record_id_hash,file,year,ticker,relationship,evidence_field,target_term_detected,provisional_method
5b09eab1a1ab814cdee5c8be82fcd5d07dea0725ec78ca9f7922cc9e1ce2c503,all,2010,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
8fce1179054c81ce5e3e7ec217242255ca0785f14431194ca2ab9a06b43fea0d,all,2011,AA,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
4c5b8da2cba92de8b22bece608d9f8acd3aa1677b31dcecde17d02e26d7cc273,nasdaq,2021,MSTR,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
b4c1986e0cb18f14e67d33e42e7ff5da1506c10cb837f21dde3a46e6bc5c39ea,nasdaq,2023,WSO-B,NO_EVIDENCE_TARGET,title+body,False,deterministic lexical identity audit; not human gold
ad8c14244777b198d82137e751330c2d78353d4d1e2a7b517427508ddfb92619,all,2015,AAN,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
f65f06765053292d0206d82f493b6d8b8bcfeb70c31e934f9dd71a89af8a070c,nasdaq,2023,WSO,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
b5b4b41dd737f7f000216359952e47f4620c8f24ed0c0229de6a4ad9c5a7b93b,nasdaq,2023,WSO-B,INDIRECT_OR_COMPETITOR,title+body,False,deterministic lexical identity audit; not human gold
11ef28ec1bc82998b9d1ce1ced44b280a47356f5216610d55f123842ad333d4b,all,2018,ABBV,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
24184cd1d5c027ccdb31f1098b9c1fff2cae562db36d064d20b0ea5beb6426c0,all,2011,AAXJ,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
99d7eeeff00ed170af64304a2e31183ca3237a22571fc92294bfd72d432a16f8,nasdaq,2022,PM,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
f4a4cf186848a6fb56dbda8cdf9368eff9099eee1b5e3d937d6c78f513de7af5,all,2019,HPQ,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
2738e6c70edceded2a0663a299c37255c9ab8f35e619a41f9828a95050efc315,nasdaq,2023,WSO,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
6bf3453f7b3a50b598f80f5989ef0dddb1364e3787d5283ecb5a8cfdd8fdb7cc,all,2013,HPY,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
c2a229f039113fdab6c30179bbf2e40d897f90e1b9ea80c44fcb9e07acea1e4a,nasdaq,2022,MSTR,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
ee0216ee9d9d7f254922a536d99a79c430acbe3444ded710a74b353406bfc415,all,2015,AA,DIRECT_TARGET,title,True,deterministic lexical identity audit; not human gold
48215ef769b70c95c8638b488556211dbedddd46234bde84b03647e90255a912,nasdaq,2023,WSO-B,NO_EVIDENCE_TARGET,title+body,False,deterministic lexical identity audit; not human gold
cdf45d9fd52714288eeecb372937371915612a2331e9454e01b1dcc3bc519cd4,all,2015,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
9c141c420d441b7964a8ac5941789a82227dea24bb4257d20cd07c91657f19f6,all,2016,AAP,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
44d3a076a161f34521dd08f9772d55588949ef609d7682b10b08e8b28c77a918,all,2019,HSBC,DIRECT_TARGET,title,True,deterministic lexical identity audit; not human gold
f4aac755c780e05c06bf050d1c44218b76ec2fd9e40a9a74d586bb23ff64199f,all,2015,HSBC,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
1a7639386bfbeb728f75e638c7be8fb0e4a239b4ca4aad5f797dbe95c17f053a,all,2014,AA,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
e25303da193008c0a0e0aa35e7ebb4dc94e9ababb5dad4d841f90358a49d482e,all,2018,ABBV,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
ffd6d53a1141fae002854e5fc946b752a1560c10af59d286622704e982bdf8ac,nasdaq,2023,WSO,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
9a0182620a272245aeb496f663aaef17bd54bd80c6f2dbacd08b51a519ac6540,all,2016,HP,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
653842e9f869c6350b739c9847981d8a88089252adcccdbc7aefb18fd6c35474,all,2011,A,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
1218a262e4d8719f29a496fe4337b8edb9950842c2b160845c50119cc609e7ff,nasdaq,2023,GSEE,NO_EVIDENCE_TARGET,title+body,False,deterministic lexical identity audit; not human gold
a9a4d1742423077dfefea3dddcc84430ad119bc7596df2514b0170bd54b3a5a6,all,2011,AA,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
77aef54d8a4e77458e7e9722bd22aee47479fdc6c0c8c8ef5bdf966c3b311d92,nasdaq,2023,GSEE,NO_EVIDENCE_TARGET,title+body,False,deterministic lexical identity audit; not human gold
df9c56e190467e6edbee48464f0731e53613c7d549da19706862b12e83a2d1d6,nasdaq,2022,MSTR,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
6cd2d3c6a4ab2b7fa228304e30acf5c9578a62cbc3e2c4cb4a8283bf9d5876f5,all,2018,ABAX,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
db10a6ecdf8c4897a567e9fd93434ef984619999c698d4d3f3538a486f019f5c,all,2010,ABB,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
931c641d97c3c7fad3378a37d50e3ce06aa2d42d2bd406f19be2ec69b4c9d6f6,all,2013,AA,DIRECT_TARGET,title,True,deterministic lexical identity audit; not human gold
a914cee89966bb19d935a4b05d0761909e1d9dff7f59933ac3fe0dfc8a4d1753,all,2015,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
5237cc1ca91e1b035066226f6b391deed2c5112607efc5f699fba48a407c74e0,nasdaq,2023,A,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
e0bd83072472cd3f6b8b1c7df318f3236cb2806deeb41da882424d82572666ca,all,2011,AAP,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
ded79ea6d2fb458e336aee997ae0ff319462b702dc840bc81f1bb48d8dc5dff0,all,2015,AA,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
e9285bc230c450730cbad58198a19968db023534eea78b4a4f26383419fa07c1,all,2014,HP,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
a5b6113d130c230fe27ee905dc8cc45d17b36088e39201f7b1525c798982548d,all,2017,AAOI,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
fab9437becb48dbf00af325fe5c06ca92fb1021aedf43ff770d5ae96d3f58814,nasdaq,2021,CMG,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
5c8155f0b6b7f2421655480ce91224dca37ddeca44633e58173d0def54a86e67,all,2014,AA,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
bcb5d663eb2eae67c85d9927410336826f4b3df92b785f25bfce80c13e7ae76e,all,2012,AA,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
9d215f26bbbb2d25d9dda7b6f60342010996896747d1f1ebb532ee400fcc7695,all,2018,HSBC,DIRECT_TARGET,title,True,deterministic lexical identity audit; not human gold
8979da7b4f8c69dfdf38d196ebb4048e658c77434bca5f34430f0cf22dbd1969,all,2016,AAP,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
2b391efd54510ce5b6b8fd5f35a8c295713ba1e59499c7c38494456e680e72a5,all,2018,AAP,DIRECT_TARGET,title,True,deterministic lexical identity audit; not human gold
c7db52f22fd058c4db3566aa529932e0be6120dc385445d658e5330891e55226,all,2017,ABBV,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
623a0d978616fcbd536ec6d895a8ac86baca3c466c157f272287144b34d0b7e8,all,2020,AA,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
6896220fd4e6e825782c6a0fb1bdd5b465f10a106bed1e879962064427185fc3,all,2010,ABB,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
1d3fb017d08ffdb15c77708c2698057525a21c650ff33edb64d8d27a6c8562ca,nasdaq,2016,BBD,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
7e2e65d2e8cc72b8b9f55bb42cc11179c1c90ff2ac7dc43ddb5c55e062cde8c5,all,2019,A,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
09ea60bf1427d5d2357c2c69502c26398050e411f6faa64f8b0677f7d4022bb4,all,2014,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
e6dc1c151c3106df386f16e58989cab8538c2e2b593d7264bb922517997d8c7d,all,2019,HPT,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
1253b0de37e9a177750fb1a1f9d99d8c1ba2c2bc0f6adbf55c2596413d163838,nasdaq,2022,PM,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
7c63b0a71377e38157650fec4463c5744f735209c2ac750e8727abdceb474efa,all,2020,AAN,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
81f872a405f9b78703f277adcbdd43a353037196f07ee66fd20ef42e23c94ad8,nasdaq,2023,MSTR,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
12e6b8f49e25cbf2e36bfad26c408d18c5371f48612f2f2287c1d077912ed125,all,2018,AAWW,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
8a9465b4f3bd7184b5d18b0de5e71814e9cc70640e0b2dd3a8aa049da4e901f1,nasdaq,2023,A,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
eea3aa194f8ce8a2f6f25a30afb000881dbfbb6d36070faf693735b68c69ae02,all,2010,AAC,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
2f353e143027ad671166cfece88782727a19de09c2a9c721cc8825945aaa4984,all,2016,AAP,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
807b6d6b00718688e09968f5a20ca3dd5e2cfc8872463ff7404acf6194a2127e,all,2015,HPY,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
6ab9371746d43211595516ddda1e3715776c409faa4a4649c3014e59d4e0d68f,nasdaq,2019,BBD,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
abc2057e9fc14b93dc1bc5bfe40637297f32a9c3d6ef11d4f51167f2248cf5da,nasdaq,2023,A,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
e12b8850a1fd6ce150f429537f46e34cb6152f12c02f8d012f1115680bda3560,all,2018,A,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
ab7e43bef612a7255028789cc9cb204b755fba679c88d6262f50f8bc19a306c2,nasdaq,2022,PM,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
300d21bb4d39a1dada21bf4fade5ce02a981811d2ebebaf9c2dec52f7146675e,nasdaq,2019,BBD,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
8d7b7d39cd0c39b0f276e453370eb7845e60ede0c37bab42bcfabc1c3daf2f0b,nasdaq,2015,BBD,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
60fe4454a359443ee99205107240867ef3861321f7c709e2d77c4807bd0802ae,all,2015,AA,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
2c49b0635a6e54f84e7ed79196dddc7dabf2074525becbc13f69ccbd09ded432,all,2014,AAWW,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
80c3c26fbff26a54a40e44e59602de0101ce2ab37eae2b8a4a3b7141f14c3dff,nasdaq,2021,CMG,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
f834ee875495f843d5e8f0d24c815f1b3f0c3b7b3e4c1c2d5c5b4e4001c224dd,nasdaq,2022,MSTR,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
732f39f1d7f396a50dc8039db2021c4e0504160af1f99f785d9fd5be4b6fbd61,all,2020,AAPL,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
ff539710ab6c3a593632a1ce6ea7780374d6ffebbdbd944a90fac2be0ac509f5,all,2017,AA,DIRECT_TARGET,title,True,deterministic lexical identity audit; not human gold
86af5f2d72ef9e99bab69136d95a3cf59e592b9228eb6aeda499050ff0f024b9,all,2017,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
83e362525d6329aaa13fd3bf436204ab259604d9195d9f984f699e7e238ae300,nasdaq,2021,BBD,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
325577496257ecba51ddb01ccd8cdf33d98cf4471912694e179003b09f8cecb2,all,2016,A,DIRECT_TARGET,title,True,deterministic lexical identity audit; not human gold
cdbb4d6d98afb3a737d0c4300a7d846b7be03284943a3505e682a161cca99596,nasdaq,2021,CMG,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
32fd7e3c7012be090f4e182379494e0e0c1a81751a763801424f5c96ff3a970f,all,2019,AAON,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
061d537f985b6248b31be3d6c3d7831f6522879b4487a893bbfd54b6329182da,all,2017,HRZN,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
671fae1952ba1f45e509897c0d53826a91abf93cd7714665c4365f14bb91a652,all,2014,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
c21e2dd4b2d80c3313b80844f06b1d6581dc489d1f025d7c78001e122687be3f,nasdaq,2020,BBD,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
501a5e3e6cb5688e05477c46f151558ec27ae2901ab4150a6fc98eab178e9ee7,all,2013,A,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
a7ce5efc35542898b3f1ebb1b6f5dfa2ed71ad718b6c342a5f6b04728bec7082,all,2009,AA,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
8fd4c4b708c5fc6d39ea2e1a30376a19a38cc1be67fc4fe09a1d1d198725cc66,all,2010,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
57f7d41bd48697b0bd02e209c528738cf9bce89f92b41b4ac9171c69e47add30,all,2010,A,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
d9ee2550eb55b7333deefd8c18b1fc37d5bae9038380dc0aa4e7199ae3fd5a3a,nasdaq,2022,PM,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
fe3382d6a02846d2a81c13a92e1b9709e498163f2aa46689e4a61aa29f0237b6,all,2013,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
e8943d816ed72a46b901a1e77bc76c16e348f80b993c6c71dc6f1e440957682f,all,2014,AAWW,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
13bf646dbf04d272509b7043e5328385609b949389e0e3995d1a99fa2cd40282,all,2011,AA,DIRECT_TARGET,title,True,deterministic lexical identity audit; not human gold
e9303ebaa5da02fe53b40049849da00219cf07c8ece6587c25980233d56f172e,nasdaq,2023,A,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
869d48ba97075f33f16b40616d199e2ff091fc14fbfef108152d2fcdf0045664,nasdaq,2023,WSO-B,NO_EVIDENCE_TARGET,title+body,False,deterministic lexical identity audit; not human gold
1c42719f0d2e6c0eadd6e25c7850842c789a0e8342a01b24213d065d3632d7f2,all,2009,A,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
48ff22b8c768373e7c037776adb776355eba56e331b266d6ed78df25a04f0899,all,2018,A,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
de85808c0855f9878631039f0d0e0c4a939c7b285ca6f3b182df31a26d85870d,nasdaq,2017,TM,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
05bdf5bd83805d03f909517564bef09022c6a69ef46e282d5ce2c7859cab4e3a,all,2014,AAN,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
b7d4e142a2b9ff44cb51bfd3d3dd7cc802e91d5d9da7612dac6b30958c6422f9,all,2020,AAPL,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
2cb1a1aa36f8b6aed80db9285e57c4d8a1354387f67b2b70f1134f773224071b,all,2014,AA,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
4eeb3bb17de10e215280f59c649933729cae263fe91c0d91a164441e885df996,all,2014,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
88122640a041764e3d7d13c4e7f93c9001e23e45ce4a1aeca825729b31eb021e,all,2018,AAN,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
e873f4e495bbd408c39b36214b63d292d68730e696dd6ee26f42d453aba58cf8,nasdaq,2021,MSTR,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
ca2d6cc514a6c3b0d0937465c75c5dc104ab350b1498fa4df9024d9e47fa9eff,nasdaq,2021,CMG,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
79fa547435d3457616ee3bb59c1c2d33a923c92ed47fb271f482ff5b9d15e3d6,all,2016,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
2a7d0cc593e13510706074bd4de807ef90b5bb9b608b92bd8efec01cd092fd8b,nasdaq,2023,WSO-B,NO_EVIDENCE_TARGET,title+body,False,deterministic lexical identity audit; not human gold
2440b8ad35eb6e18691f7446315e13e76c76e90332c8540ab64504535860249f,nasdaq,2022,ENVA,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
cb10e6cdb01a35c52369750cf5e057a910d18e5e05084ef4a7f9bfea09c5e4fe,all,2016,AA,DIRECT_TARGET,title,True,deterministic lexical identity audit; not human gold
8f9f1c42655ac4ed42090f25c4be5c120fd519c7ed2bc028fc471ef142c1da88,all,2010,A,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
acee4dc1b410b27994aca8b39b9523baf682a27ed84a682ac4f760bad3ab9c25,all,2019,AAN,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
58ff7b79d2cb2d49e5b944ce68e21883267d5e8133b5281778bf07d673df7514,all,2018,ABBV,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
c450c9b63765eff8713d1dc47afd749d93ba223bea115f5272ad1edfe0ec871f,all,2010,AA,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
b859d95ebafece496bdb8d7f88340939ac79b0190c9fcf6807483088671ad993,nasdaq,2023,WSO,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
0241a0683c15831f95a1f8ff3c30555fcdd3694d0a34813caf01d3b4d0901022,nasdaq,2023,MSTR,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
03a78d7f1321e6b3b51f24948a7c9d11225116cd665dc2355458451636d80808,all,2014,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
68e4eab3a51a82da8b3172f0ce9531a9f2730fa5fbc331c051bb8e0cc1f96dea,all,2012,AAP,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
5e3db066b73b05bff9be4111ca1e1acd04104120fb15d9dcedaa7885b343e8a9,nasdaq,2021,CMG,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
fda17a6aa75456ca07b1b5c2861f6ffd970c449f6479020552a7adc24a1b3b00,all,2011,AA,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
e61707254a4aa1d59559e670ff2d8dc2c07133819ef5a57126c143a1491e6499,all,2020,AAN,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
d069f347c484c96a4f22965dd0f22885aad26d641787fa4024b3f203504eb451,all,2010,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
dddbe3af98e3e88b2b355ec5c3209fdb98c277ebb7f613287d3b2eae93db5f87,all,2012,A,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
93c76eb15dc18697bf7557f3b48d2b1972ab245daf61d36ae67a887deb9d3514,all,2014,AA,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
b27440643dc0043abb52d09c19d46daf068005083840949bb7482086aa6b17f4,all,2019,HPQ,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
2ad78f1f55e4bd2312d0338b4e7b035090cfefe2fd3249a43c4d5e38e55cbf2f,all,2019,ABBV,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
e04e6943d2d80d9193298f3cb3b2a722f13599f76d07450ec840e3239fd0caba,nasdaq,2018,BBD,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
8b66760bde2cb5b44e23a5fe0c19997b31db2cbd9b45c0293f5dde197742a4ed,all,2010,AA,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
b09c41f326020ce38c733ce1cfb3e7b3220af40e0c19dbb82d6f412a127c3d7e,all,2015,HRTX,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
c762f959ebadbbdf51b5091b3e7dd201ba3147e976dc3d974e688899c1064022,all,2020,AAPL,DIRECT_TARGET,title,True,deterministic lexical identity audit; not human gold
9d411de99ec70c4c7c5b141a24fdbaa08f73350e62479f9606bd80559c9fb464,all,2012,HRS,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
ce226d16b93ba974716283a318d84f9a562e53cacd8cffc8f3610deb4477d09d,all,2015,AA,DIRECT_TARGET,title,True,deterministic lexical identity audit; not human gold
34d17147ce2b18adc5a0c88f87460179e693a88701c68cb5466acd047a5c00e5,all,2013,A,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
a95ed044be21f5f177b021bd8733d9c12a6b61df7393baebeb366cb7e50b0cd8,all,2011,AAP,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
314cdc9afce37c36e2d2f2220f4ad88d3ab6be6d08f67261446a9d580b5ff9f3,nasdaq,2021,CMG,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
91a3147b1bbe821ce0ba3ae3f1a94064b05009697f5a78580d003642f4ef9c02,all,2015,HQY,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
4aee8370277df3eaf60a0127fa8dde0afdb70e5c6b27e491d66ac02410ff2e7f,all,2017,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
7b6e5cd443f4b599a8298813a0f90d6c942db5d32639488319421552587d9965,all,2010,A,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
3d44912585eaca3823a3f6f418db68d25df9cc8e1274c3c38f9d3ae2503c29f3,nasdaq,2023,GSEE,INDIRECT_OR_COMPETITOR,title+body,False,deterministic lexical identity audit; not human gold
c8b9970df81d157edf38a5b7d2a8139d0360ecc182a3761273744aee865ef777,nasdaq,2019,BBD,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
5805a74b0b4f068a413538baa300d20a02f1e91ee41649b9f21262b8bb09bda2,all,2012,AAP,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
141fcb2fe8b52552b19042d740aa3aeb5c2003f26af3b48a07878874394b2b79,all,2010,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
4fce7b5b6349baf36eb1ce8e1e90b858c13d50fedb6608956cb6b3bff7c399c1,all,2012,AA,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
5cc811adcfe3d38aa2eab7c4f246a28b57e1f94d492026f7bfccb532f52fcf1d,all,2016,AAL,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
530bc0a8baca71656027e22ff0c9ba11de2944465a32ef001bb9db6da542bddb,nasdaq,2023,A,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
2afe73945b62d9a74143857dc7b883ac80f6702248936219d49b9690e2c425cb,all,2011,AAP,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
04a1776d00ca9606e0a10c8ff6fc97b6653ea8f2ea1a4d9f350133955fc5c743,all,2011,AA,DIRECT_TARGET,title,True,deterministic lexical identity audit; not human gold
1a07bf6c60a1f422c4e12f589100d3be519a0f328817db8a5daa6fa27437acaa,all,2019,AAC,DIRECT_TARGET,title,True,deterministic lexical identity audit; not human gold
d7e521f700cb8ded090c1a7a8b065bdfa9dd6d1ca090552c8429803cd0e09797,all,2018,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
a5fb5f661232c8a1591a7571bdb037ef02432d0dd202cf8d311bc28a460c6043,nasdaq,2017,BBD,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
4eb9c79ff0299c9b97cf65e7488f35b655805242e50bb210ccdad7f821716d7e,nasdaq,2021,CMG,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
ea0f62e2c1dce37e14be667fe90d596775ddb8f984a1669852f34e7c12a35559,nasdaq,2017,TM,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
5b7390be38b189028bbee7ae4bdec47b0364b4178ebcacf62c01bbbb93380e11,all,2020,AAL,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
7a4d5cd6475aa2d814602f1fb73a5b5db341ab917e695fe556e143b7c05ab852,all,2009,A,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
9d7385f7ff71b53018504d86921b07088ba29ee370e67c62587a41afeff5dc8f,nasdaq,2022,PM,NO_EVIDENCE_TARGET,title+body,False,deterministic lexical identity audit; not human gold
7133ac475e0f67c552e4bfc1794e553fc64d2d0a43e11a054cc2a707dab5e9b8,nasdaq,2019,BBD,NO_EVIDENCE_TARGET,title+body,False,deterministic lexical identity audit; not human gold
