file,year,source,records,title_available_fraction,body_available_fraction,summary_available_fraction,publisher_available_fraction,author_available_fraction,url_available_fraction,body_length_p25,body_length_median,body_length_p75
all,2018,Ezra Schwarzbaum,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2018,FreightWaves,5,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2018,GuruFocus,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2018,Hal Lindon,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2018,Hannah Genig,2,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2018,Investor's Business Daily,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2018,JJ Kinahan,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2018,Javier Hasse,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2018,Jayson Derrick,19,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2018,Lisa Levin,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2018,Matt Hogan - Finbox.io,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2018,Nelson Hem,3,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2018,Paul Quintaro,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2018,Rich Worthington,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2018,Seeking Alpha,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2018,Shanthi Rexaline,11,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2018,Spencer Israel,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2018,Steve Miller,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2018,TalkMarkets,5,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2018,Taylor Cox,7,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2018,The Ticker Tape,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2018,VantagePoint,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2018,Vick Meyer,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2018,Wayne Duggan,9,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2018,Zacks,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2018,lbjacobi,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2018,luke@benzinga.com,18,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2019,Benzinga Newsdesk,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2019,Benzinga  Newsdesk,3,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2019,Benzinga_Newsdesk,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2019,Brett Hershman,7,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2019,Charles Gross,15,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2019,Chris Dier-Scalise,2,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2019,Craig Jones,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2019,Dave Royse,3,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2019,Elizabeth Balboa,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2019,FreightWaves,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2019,GuruFocus,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2019,Hal Lindon,8,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2019,Investor's Business Daily,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2019,JJ Kinahan,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2019,Jayson Derrick,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2019,Joel Elconin,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2019,Lisa Levin,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2019,Nelson Hem,2,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2019,Priya Nigam,5,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2019,Seeking Alpha,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2019,Shanthi Rexaline,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2019,Spencer Israel,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2019,TalkMarkets,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2019,Tanzeel Akhtar,4,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2019,Vick Meyer,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2019,Wayne Duggan,3,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2019,Zacks,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2019,luke@benzinga.com,9,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2020,BayStreet,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2020,Benzinga Insights,17,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2020,Benzinga Newsdesk,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2020,Benzinga Staff,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2020,Benzinga_Newsdesk,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2020,Benzinga Newsdesk,19,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2020,Charles Gross,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2020,Craig Jones,6,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2020,Direxion,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2020,ETF Professor,4,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2020,Elizabeth Balboa,8,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2020,FreightWaves,13,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2020,GuruFocus,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2020,Henry Khederian,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2020,Howie Bick,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2020,IAM Newswire,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2020,Investor's Business Daily,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2020,JJ Kinahan,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2020,Jason Shubnell,3,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2020,Javier Hasse,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2020,Jayson Derrick,8,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2020,Lisa Levin,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2020,Luis Aureliano,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2020,Luke J Jacobi,3,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2020,Neer Varshney,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2020,Nelson Hem,9,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2020,Othanas Economopoulos,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2020,Priya Nigam,2,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2020,Randy Elias,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2020,Renato Capelj,5,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2020,Shanthi Rexaline,14,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2020,Shivdeep Dhaliwal,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2020,Spencer Israel,3,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2020,TD Ameritrade,3,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2020,TD Ameritrade Network,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2020,TalkMarkets,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2020,Tanzeel Akhtar,11,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2020,Tobias Van Gils - Countach Research,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2020,Tyree Gorges,4,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2020,Vick Meyer,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2020,Wayne Duggan,11,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2020,Zacks,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2020,luke@benzinga.com,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2020,vishwanath@benzinga.com,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,ALL,ALL,5711,1.0,0.18525652250043775,0.0,0.9530730169847662,0.18525652250043775,0.9998248993171074,1016.25,1306.5,1657.5
nasdaq,2014,www.nasdaq.com,7,1.0,1.0,1.0,0.0,0.0,1.0,1437.0,1793.0,2901.5
nasdaq,2015,www.nasdaq.com,35,1.0,1.0,1.0,0.0,0.0,1.0,1260.5,1793.0,2720.0
nasdaq,2016,www.nasdaq.com,51,1.0,1.0,1.0,0.0,0.0,1.0,1377.0,2283.0,3698.0
nasdaq,2017,www.nasdaq.com,236,1.0,1.0,1.0,0.0,0.0,1.0,2396.5,3610.5,5435.5
nasdaq,2018,www.nasdaq.com,138,1.0,1.0,1.0,0.0,0.0,1.0,2084.0,3978.0,6003.0
nasdaq,2019,www.nasdaq.com,47,1.0,1.0,1.0,0.0,0.0,1.0,1845.0,2093.0,4231.5
nasdaq,2020,www.nasdaq.com,30,1.0,1.0,1.0,0.0,0.0,1.0,1514.5,3070.0,10240.5
nasdaq,2021,www.nasdaq.com,275,1.0,1.0,1.0,0.0,0.0,1.0,2246.5,3692.0,5445.0
nasdaq,2022,www.nasdaq.com,446,1.0,1.0,1.0,0.0,0.0,1.0,2176.75,3966.5,5586.0
nasdaq,2023,www.nasdaq.com,735,1.0,1.0,1.0,0.0,0.0,1.0,2293.0,4260.0,5324.5
nasdaq,ALL,ALL,2000,1.0,1.0,1.0,0.0,0.0,1.0,2148.25,3819.5,5376.25
