method,C,rho,inner_fold,n,BA,Brier,MCC,accuracy,predicted_up,constant,seed,symbol,fold
B1,0.01,1.0,1,241,0.6162387231089521,0.22727501277302148,0.23468650202186184,0.6224066390041494,0.5809128630705395,False,574,AAPL,9
B1,0.1,0.0,1,241,0.6246009715475365,0.22798432738408775,0.2515699190329868,0.6307053941908713,0.5809128630705395,False,574,AAPL,9
B1,0.1,0.1,1,241,0.6246009715475365,0.2276378609361476,0.2515699190329868,0.6307053941908713,0.5809128630705395,False,574,AAPL,9
B1,0.1,1.0,1,241,0.5866065232477446,0.22644585606172488,0.175106809158495,0.5933609958506224,0.5850622406639004,False,574,AAPL,9
B1,1.0,0.0,1,241,0.6244274809160305,0.25573143744219917,0.24852748693348514,0.6265560165975104,0.5352697095435685,False,574,AAPL,9
B1,1.0,0.1,1,241,0.6160652324774463,0.2559328034545114,0.23182499826896483,0.6182572614107884,0.5352697095435685,False,574,AAPL,9
B1,1.0,1.0,1,241,0.6115197779319916,0.26099968454363603,0.2228849357026866,0.6141078838174274,0.5394190871369294,False,574,AAPL,9
B1,0.01,0.0,2,241,0.6133402633402634,0.23890580040593268,0.22613270482434117,0.6141078838174274,0.5186721991701245,False,574,AAPL,9
B1,0.01,0.1,2,241,0.6133402633402634,0.23880585078756184,0.22613270482434117,0.6141078838174274,0.5186721991701245,False,574,AAPL,9
B1,0.01,1.0,2,241,0.613998613998614,0.23482705200708767,0.22733650187358256,0.6141078838174274,0.5103734439834025,False,574,AAPL,9
B1,0.1,0.0,2,241,0.6177408177408177,0.23907023351303164,0.236980851578902,0.6224066390041494,0.5684647302904564,False,574,AAPL,9
B1,0.1,0.1,2,241,0.6222453222453223,0.23876288622372457,0.24577137952130693,0.6265560165975104,0.5643153526970954,False,574,AAPL,9
B1,0.1,1.0,2,241,0.6235620235620236,0.23592270787865754,0.2474844740954262,0.6265560165975104,0.5477178423236515,False,574,AAPL,9
B1,1.0,0.0,2,241,0.6377338877338877,0.26419149724282104,0.27501075686108795,0.6390041493775933,0.5269709543568465,False,574,AAPL,9
B1,1.0,0.1,2,241,0.6383922383922385,0.2646877241823431,0.2761155680429283,0.6390041493775933,0.5186721991701245,False,574,AAPL,9
B1,1.0,1.0,2,241,0.6293832293832293,0.2685515364267504,0.25833714870925845,0.6307053941908713,0.5269709543568465,False,574,AAPL,9
B2,0.01,0.0,0,241,0.65058986814712,0.2278756131658583,0.3087953068722442,0.6597510373443983,0.6182572614107884,False,574,AAPL,9
B2,0.01,0.1,0,241,0.6565926439972242,0.2266099020298432,0.3181018756877672,0.6639004149377593,0.5975103734439834,False,574,AAPL,9
B2,0.01,1.0,0,241,0.6404233171408744,0.21932632534359692,0.2808466342817488,0.6431535269709544,0.5435684647302904,False,574,AAPL,9
B2,0.1,0.0,0,241,0.6520471894517696,0.22317049574441689,0.30940032473329,0.6597510373443983,0.6016597510373444,False,574,AAPL,9
B2,0.1,0.1,0,241,0.6398681471200556,0.21798568409464605,0.2841277777304209,0.6473029045643154,0.5975103734439834,False,574,AAPL,9
B2,0.1,1.0,0,241,0.6571478140180431,0.2277689924305196,0.31429562803608607,0.6597510373443983,0.5435684647302904,False,574,AAPL,9
B2,1.0,0.0,0,241,0.648056904927134,0.2561847480883612,0.29658757577417755,0.6514522821576764,0.5518672199170125,False,574,AAPL,9
B2,1.0,0.1,0,241,0.6533310201249133,0.2481982576030498,0.30644944955512515,0.6556016597510373,0.5394190871369294,False,574,AAPL,9
B2,1.0,1.0,0,241,0.648056904927134,0.26791045861608953,0.29658757577417755,0.6514522821576764,0.5518672199170125,False,574,AAPL,9
B2,0.01,0.0,1,241,0.610062456627342,0.23072753950065342,0.22067691306797832,0.6141078838174274,0.5560165975103735,False,574,AAPL,9
B2,0.01,0.1,1,241,0.6246009715475365,0.22798043092144307,0.2515699190329868,0.6307053941908713,0.5809128630705395,False,574,AAPL,9
B2,0.01,1.0,1,241,0.6215128383067314,0.2236924567807406,0.24440337458826347,0.6265560165975104,0.5684647302904564,False,574,AAPL,9
B2,0.1,0.0,1,241,0.6246009715475365,0.22798432738408775,0.2515699190329868,0.6307053941908713,0.5809128630705395,False,574,AAPL,9
B2,0.1,0.1,1,241,0.6017002081887578,0.22497859361142789,0.2039104767346294,0.6058091286307054,0.5560165975103735,False,574,AAPL,9
B2,0.1,1.0,1,241,0.6527758501040943,0.24539763327391936,0.30983868335921133,0.6597510373443983,0.5933609958506224,False,574,AAPL,9
B2,1.0,0.0,1,241,0.6244274809160305,0.25573143744219917,0.24852748693348514,0.6265560165975104,0.5352697095435685,False,574,AAPL,9
B2,1.0,0.1,1,241,0.6191533657182512,0.2585050933672101,0.23848885353525612,0.6224066390041494,0.5477178423236515,False,574,AAPL,9
B2,1.0,1.0,1,241,0.6086051353226926,0.2982887166609158,0.21870272362877322,0.6141078838174274,0.5726141078838174,False,574,AAPL,9
B2,0.01,0.0,2,241,0.6133402633402634,0.23890580040593268,0.22613270482434117,0.6141078838174274,0.5186721991701245,False,574,AAPL,9
B2,0.01,0.1,2,241,0.612023562023562,0.23750352318823095,0.2239075163126956,0.6141078838174274,0.5352697095435685,False,574,AAPL,9
B2,0.01,1.0,2,241,0.6152113652113652,0.22848498504599946,0.23075879875695238,0.6182572614107884,0.5477178423236515,False,574,AAPL,9
B2,0.1,0.0,2,241,0.6177408177408177,0.23907023351303164,0.236980851578902,0.6224066390041494,0.5684647302904564,False,574,AAPL,9
B2,0.1,0.1,2,241,0.6325710325710325,0.2348330845689191,0.2651420651420651,0.6348547717842323,0.5394190871369294,False,574,AAPL,9
B2,0.1,1.0,2,241,0.6594941094941096,0.24334532097882292,0.3210190876449929,0.6639004149377593,0.5684647302904564,False,574,AAPL,9
B2,1.0,0.0,2,241,0.6377338877338877,0.26419149724282104,0.27501075686108795,0.6390041493775933,0.5269709543568465,False,574,AAPL,9
B2,1.0,0.1,2,241,0.6409216909216908,0.26152004194779643,0.28184338184338187,0.6431535269709544,0.5394190871369294,False,574,AAPL,9
B2,1.0,1.0,2,241,0.6454261954261954,0.2852281868239914,0.2906711555720332,0.6473029045643154,0.5352697095435685,False,574,AAPL,9
A1,0.01,0.0,0,241,0.5573103448275862,0.24079794046188846,0.1433995356889446,0.5684647302904564,0.8008298755186722,False,574,AMZN,0
A1,0.1,0.0,0,241,0.643551724137931,0.23913888554511276,0.2935514157387452,0.6473029045643154,0.6058091286307054,False,574,AMZN,0
A1,1.0,0.0,0,241,0.6211034482758621,0.232333074581957,0.2427936592305369,0.6224066390041494,0.5394190871369294,False,574,AMZN,0
A1,0.01,0.0,1,241,0.5151379310344828,0.2507649374378214,0.03915805101075921,0.5269709543568465,0.8174273858921162,False,574,AMZN,0
A1,0.1,0.0,1,241,0.5786206896551724,0.24930273577970374,0.15844799286992825,0.5809128630705395,0.5643153526970954,False,574,AMZN,0
A1,1.0,0.0,1,241,0.5764827586206897,0.24243749421534183,0.152891725250545,0.5767634854771784,0.5103734439834025,False,574,AMZN,0
A1,0.01,0.0,2,241,0.5093396746622554,0.24390037094165223,0.02438364879885442,0.5186721991701245,0.8215767634854771,False,574,AMZN,0
A1,0.1,0.0,2,241,0.5803694513371933,0.24238597396813347,0.1700678697664656,0.5850622406639004,0.6639004149377593,False,574,AMZN,0
A1,1.0,0.0,2,241,0.5837468982630273,0.23443570926907367,0.16819081908195205,0.5850622406639004,0.5477178423236515,False,574,AMZN,0
A2,0.01,0.0,0,241,0.5573103448275862,0.24078583783060245,0.1433995356889446,0.5684647302904564,0.8008298755186722,False,574,AMZN,0
A2,0.1,0.0,0,241,0.6312413793103449,0.23914261361019376,0.2678953437078384,0.6348547717842323,0.6016597510373444,False,574,AMZN,0
A2,1.0,0.0,0,241,0.6334137931034483,0.23316403674651842,0.26765954674850095,0.6348547717842323,0.5435684647302904,False,574,AMZN,0
A2,0.01,0.0,1,241,0.5151379310344828,0.2507530039646993,0.03915805101075921,0.5269709543568465,0.8174273858921162,False,574,AMZN,0
A2,0.1,0.0,1,241,0.5675517241379311,0.24928222413083329,0.13520605732376215,0.5684647302904564,0.5269709543568465,False,574,AMZN,0
A2,1.0,0.0,1,241,0.5755517241379311,0.24246647537823562,0.1513751233209684,0.5767634854771784,0.5352697095435685,False,574,AMZN,0
A2,0.01,0.0,2,241,0.5093396746622554,0.24388263409618666,0.02438364879885442,0.5186721991701245,0.8215767634854771,False,574,AMZN,0
A2,0.1,0.0,2,241,0.6019782189137028,0.2423482094052367,0.21171622427335474,0.6058091286307054,0.6348547717842323,False,574,AMZN,0
A2,1.0,0.0,2,241,0.6091466776950648,0.23470820613072368,0.21862513132034536,0.6099585062240664,0.5311203319502075,False,574,AMZN,0
A3,0.01,0.0,0,241,0.5967931034482759,0.23746889791034434,0.1936529953087153,0.5975103734439834,0.5228215767634855,False,574,AMZN,0
A3,0.1,0.0,0,241,0.5952413793103448,0.2358877068612388,0.19194445452050082,0.5975103734439834,0.5643153526970954,False,574,AMZN,0
A3,1.0,0.0,0,241,0.6361724137931034,0.2329978952214097,0.27578994478557856,0.6390041493775933,0.5809128630705395,False,574,AMZN,0
A3,0.01,0.0,1,241,0.5574137931034483,0.24658313043191268,0.1150340394018313,0.5560165975103735,0.46473029045643155,False,574,AMZN,0
A3,0.1,0.0,1,241,0.5958620689655172,0.24495737986073274,0.19246890708678588,0.5975103734439834,0.5477178423236515,False,574,AMZN,0
A3,1.0,0.0,1,241,0.635551724137931,0.24402268645140263,0.2762179702076027,0.6390041493775933,0.5975103734439834,False,574,AMZN,0
A3,0.01,0.0,2,241,0.5982561345464572,0.23590378403105622,0.1966342885204388,0.5975103734439834,0.47717842323651455,False,574,AMZN,0
A3,0.1,0.0,2,241,0.6015646539840088,0.23181672233456876,0.20305933817228394,0.6016597510373444,0.5062240663900415,False,574,AMZN,0
A3,1.0,0.0,2,241,0.5970499035015164,0.22979491830149137,0.19415334439392903,0.5975103734439834,0.5186721991701245,False,574,AMZN,0
B1,0.01,0.0,0,241,0.5943448275862069,0.23882445256684112,0.18875475424461882,0.5933609958506224,0.47717842323651455,False,574,AMZN,0
B1,0.01,0.1,0,241,0.6023448275862069,0.23833531743609662,0.20463321241519225,0.6016597510373444,0.4854771784232365,False,574,AMZN,0
B1,0.01,1.0,0,241,0.6004827586206897,0.23651612045377246,0.20132684133149334,0.6016597510373444,0.5352697095435685,False,574,AMZN,0
B1,0.1,0.0,0,241,0.5844827586206897,0.2426523270037783,0.16896551724137931,0.5850622406639004,0.5186721991701245,False,574,AMZN,0
B1,0.1,0.1,0,241,0.5884827586206897,0.24205319175182272,0.17702657141509207,0.5892116182572614,0.5228215767634855,False,574,AMZN,0
B1,0.1,1.0,0,241,0.6078620689655172,0.24254961280965628,0.21715154637124712,0.6099585062240664,0.5601659751037344,False,574,AMZN,0
B1,1.0,0.0,0,241,0.5924827586206897,0.26475560098942447,0.18510599578475245,0.5933609958506224,0.5269709543568465,False,574,AMZN,0
B1,1.0,0.1,0,241,0.5924827586206897,0.26498944973012106,0.18510599578475245,0.5933609958506224,0.5269709543568465,False,574,AMZN,0
B1,1.0,1.0,0,241,0.5955517241379311,0.2654240972199146,0.19218002106009488,0.5975103734439834,0.5560165975103735,False,574,AMZN,0
B1,0.01,0.0,1,241,0.5531034482758621,0.2488168837585335,0.10633898560559861,0.5518672199170125,0.46887966804979253,False,574,AMZN,0
B1,0.01,0.1,1,241,0.5531034482758621,0.24882503641181414,0.10633898560559861,0.5518672199170125,0.46887966804979253,False,574,AMZN,0
B1,0.01,1.0,1,241,0.5697241379310345,0.2513941635622145,0.1396217070743639,0.5684647302904564,0.46887966804979253,False,574,AMZN,0
B1,0.1,0.0,1,241,0.5887931034482758,0.2444340705980498,0.17753723786021566,0.5892116182572614,0.5145228215767634,False,574,AMZN,0
B1,0.1,0.1,1,241,0.5847931034482758,0.24476071538759528,0.1695043969301579,0.5850622406639004,0.5103734439834025,False,574,AMZN,0
B1,0.1,1.0,1,241,0.5555517241379311,0.2540407697181218,0.1110728117253621,0.5560165975103735,0.5145228215767634,False,574,AMZN,0
B1,1.0,0.0,1,241,0.5884827586206897,0.2525620214325181,0.17702657141509207,0.5892116182572614,0.5228215767634855,False,574,AMZN,0
B1,1.0,0.1,1,241,0.5844827586206897,0.2537396291725608,0.16896551724137931,0.5850622406639004,0.5186721991701245,False,574,AMZN,0
B1,1.0,1.0,1,241,0.5764827586206897,0.2644006731169121,0.152891725250545,0.5767634854771784,0.5103734439834025,False,574,AMZN,0
B1,0.01,0.0,2,241,0.573580093741384,0.23846925639373456,0.14738385076379454,0.5726141078838174,0.46887966804979253,False,574,AMZN,0
B1,0.01,0.1,2,241,0.5693065894678797,0.23831505314357232,0.13875671545442503,0.5684647302904564,0.4730290456431535,False,574,AMZN,0
B1,0.01,1.0,2,241,0.5851943755169562,0.23929446361716142,0.17031832790586435,0.5850622406639004,0.4979253112033195,False,574,AMZN,0
B1,0.1,0.0,2,241,0.5849531293079681,0.24079276563618712,0.16984773281122495,0.5850622406639004,0.5062240663900415,False,574,AMZN,0
B1,0.1,0.1,2,241,0.5809208712434519,0.24045336480140822,0.16177485191058638,0.5809128630705395,0.5020746887966805,False,574,AMZN,0
B1,0.1,1.0,2,241,0.5814033636614282,0.2430025248698943,0.16280672732285636,0.5809128630705395,0.4854771784232365,False,574,AMZN,0
B1,1.0,0.0,2,241,0.5897091259994486,0.2577470207926886,0.17941825199889716,0.5892116182572614,0.4854771784232365,False,574,AMZN,0
B1,1.0,0.1,2,241,0.5937413840639647,0.2575135529974152,0.18744401199973695,0.5933609958506224,0.4896265560165975,False,574,AMZN,0
B1,1.0,1.0,2,241,0.5984973807554452,0.26040196924641357,0.1972941665025409,0.5975103734439834,0.46887966804979253,False,574,AMZN,0
B2,0.01,0.0,0,241,0.5943448275862069,0.23882445256684112,0.18875475424461882,0.5933609958506224,0.47717842323651455,False,574,AMZN,0
B2,0.01,0.1,0,241,0.6094137931034482,0.23742161523650487,0.21882758620689655,0.6099585062240664,0.5186721991701245,False,574,AMZN,0
B2,0.01,1.0,0,241,0.6198620689655172,0.23959669301516226,0.24212387236415525,0.6224066390041494,0.5726141078838174,False,574,AMZN,0
B2,0.1,0.0,0,241,0.5844827586206897,0.2426523270037783,0.16896551724137931,0.5850622406639004,0.5186721991701245,False,574,AMZN,0
B2,0.1,0.1,0,241,0.6041724137931035,0.24116690596074133,0.209154161262295,0.6058091286307054,0.5477178423236515,False,574,AMZN,0
B2,0.1,1.0,0,241,0.6331034482758621,0.2462841782210053,0.26746416628870867,0.6348547717842323,0.5518672199170125,False,574,AMZN,0
B2,1.0,0.0,0,241,0.5924827586206897,0.26475560098942447,0.18510599578475245,0.5933609958506224,0.5269709543568465,False,574,AMZN,0
B2,1.0,0.1,0,241,0.6038620689655172,0.26226452535816863,0.20889434263190393,0.6058091286307054,0.5560165975103735,False,574,AMZN,0
B2,1.0,1.0,0,241,0.6291034482758621,0.25997558106033103,0.2592099237888224,0.6307053941908713,0.5477178423236515,False,574,AMZN,0
B2,0.01,0.0,1,241,0.5531034482758621,0.2488168837585335,0.10633898560559861,0.5518672199170125,0.46887966804979253,False,574,AMZN,0
B2,0.01,0.1,1,241,0.5478620689655173,0.2482353797338385,0.09565818949886526,0.5477178423236515,0.4979253112033195,False,574,AMZN,0
B2,0.01,1.0,1,241,0.5764827586206897,0.2501115661639162,0.152891725250545,0.5767634854771784,0.5103734439834025,False,574,AMZN,0
B2,0.1,0.0,1,241,0.5887931034482758,0.2444340705980498,0.17753723786021566,0.5892116182572614,0.5145228215767634,False,574,AMZN,0
B2,0.1,0.1,1,241,0.5718620689655172,0.24734406806968542,0.14377372362784563,0.5726141078838174,0.5228215767634855,False,574,AMZN,0
B2,0.1,1.0,1,241,0.5758620689655172,0.25687245107909995,0.15183937014409224,0.5767634854771784,0.5269709543568465,False,574,AMZN,0
B2,1.0,0.0,1,241,0.5884827586206897,0.2525620214325181,0.17702657141509207,0.5892116182572614,0.5228215767634855,False,574,AMZN,0
B2,1.0,0.1,1,241,0.5758620689655172,0.2622464998696555,0.15183937014409224,0.5767634854771784,0.5269709543568465,False,574,AMZN,0
B2,1.0,1.0,1,241,0.5967931034482759,0.2721295917628664,0.1936529953087153,0.5975103734439834,0.5228215767634855,False,574,AMZN,0
B2,0.01,0.0,2,241,0.573580093741384,0.23846925639373456,0.14738385076379454,0.5726141078838174,0.46887966804979253,False,574,AMZN,0
B2,0.01,0.1,2,241,0.5761648745519714,0.2391336190325182,0.1524243344897123,0.5767634854771784,0.5228215767634855,False,574,AMZN,0
B2,0.01,1.0,2,241,0.5839881444720154,0.23158101387699273,0.16842966706671766,0.5850622406639004,0.5394190871369294,False,574,AMZN,0
B2,0.1,0.0,2,241,0.5849531293079681,0.24079276563618712,0.16984773281122495,0.5850622406639004,0.5062240663900415,False,574,AMZN,0
B2,0.1,0.1,2,241,0.5892266335814723,0.24124755541212392,0.1783795109014089,0.5892116182572614,0.5020746887966805,False,574,AMZN,0
B2,0.1,1.0,2,241,0.601805900192997,0.2401430056977332,0.20352764588750943,0.6016597510373444,0.4979253112033195,False,574,AMZN,0
B2,1.0,0.0,2,241,0.5897091259994486,0.2577470207926886,0.17941825199889716,0.5892116182572614,0.4854771784232365,False,574,AMZN,0
B2,1.0,0.1,2,241,0.6098704163220292,0.2550893220161204,0.21966514085281344,0.6099585062240664,0.5062240663900415,False,574,AMZN,0
B2,1.0,1.0,2,241,0.6181761786600497,0.26508372698366395,0.23627094353334294,0.6182572614107884,0.5062240663900415,False,574,AMZN,0
A1,0.01,0.0,0,241,0.531448275862069,0.246415948173122,0.08284373176268826,0.5435684647302904,0.8257261410788381,False,574,AMZN,1
A1,0.1,0.0,0,241,0.6026551724137931,0.2445260910132718,0.20538117813824205,0.6016597510373444,0.47717842323651455,False,574,AMZN,1
A1,1.0,0.0,0,241,0.6078965517241379,0.23537818483695422,0.2168122736573496,0.6058091286307054,0.44813278008298757,False,574,AMZN,1
A1,0.01,0.0,1,241,0.4538965517241379,0.25261117444298775,-0.11279387516840712,0.46473029045643155,0.7883817427385892,False,574,AMZN,1
A1,0.1,0.0,1,241,0.5536896551724138,0.25094617136633923,0.10820330039406943,0.5560165975103735,0.5643153526970954,False,574,AMZN,1
A1,1.0,0.0,1,241,0.5475517241379311,0.24360031850419797,0.09504447345126477,0.5477178423236515,0.5062240663900415,False,574,AMZN,1
A1,0.01,0.0,2,241,0.49248690377722637,0.24889002809125163,-0.019986916309234763,0.5020746887966805,0.8298755186721992,False,574,AMZN,1
A1,0.1,0.0,2,241,0.5903639371381307,0.24676826794657075,0.18483775429042862,0.5933609958506224,0.6058091286307054,False,574,AMZN,1
A1,1.0,0.0,2,241,0.5768886131789358,0.23765229498869295,0.15371366891504182,0.5767634854771784,0.4979253112033195,False,574,AMZN,1
A2,0.01,0.0,0,241,0.527448275862069,0.24640302743728862,0.07164109969932064,0.5394190871369294,0.8215767634854771,False,574,AMZN,1
A2,0.1,0.0,0,241,0.5746551724137932,0.2444961014020542,0.15001552331996224,0.5726141078838174,0.44813278008298757,False,574,AMZN,1
A2,1.0,0.0,0,241,0.5989655172413794,0.23575104574534841,0.1982869027527062,0.5975103734439834,0.46473029045643155,False,574,AMZN,1
A2,0.01,0.0,1,241,0.4538965517241379,0.2526000174582275,-0.11279387516840712,0.46473029045643155,0.7883817427385892,False,574,AMZN,1
A2,0.1,0.0,1,241,0.5543103448275861,0.2509433002375331,0.10904263620924019,0.5560165975103735,0.5477178423236515,False,574,AMZN,1
A2,1.0,0.0,1,241,0.5598620689655172,0.24387139471695435,0.11966638189131927,0.5601659751037344,0.5103734439834025,False,574,AMZN,1
A2,0.01,0.0,2,241,0.49248690377722637,0.24887815255938545,-0.019986916309234763,0.5020746887966805,0.8298755186721992,False,574,AMZN,1
A2,0.1,0.0,2,241,0.5780259167355941,0.2467311840000395,0.15931366601616248,0.5809128630705395,0.6016597510373444,False,574,AMZN,1
A2,1.0,0.0,2,241,0.5849531293079681,0.23804603957747478,0.16984773281122495,0.5850622406639004,0.5062240663900415,False,574,AMZN,1
A3,0.01,0.0,0,241,0.5515862068965517,0.2430356517684163,0.10529990388516192,0.5477178423236515,0.3983402489626556,False,574,AMZN,1
A3,0.1,0.0,0,241,0.5786551724137932,0.23761643281709668,0.15792143059890595,0.5767634854771784,0.45228215767634855,False,574,AMZN,1
A3,1.0,0.0,0,241,0.6435862068965517,0.22853834406316845,0.28699433462731433,0.6431535269709544,0.49377593360995853,False,574,AMZN,1
A3,0.01,0.0,1,241,0.5361724137931034,0.2463162948855356,0.07236978698925627,0.5352697095435685,0.47717842323651455,False,574,AMZN,1
A3,0.1,0.0,1,241,0.5481724137931034,0.24360654919209718,0.09629834994364805,0.5477178423236515,0.4896265560165975,False,574,AMZN,1
A3,1.0,0.0,1,241,0.5389310344827587,0.2423122005690668,0.07784059865793533,0.5394190871369294,0.5145228215767634,False,574,AMZN,1
A3,0.01,0.0,2,241,0.5821271022883926,0.23989556566785247,0.1646975365695479,0.5809128630705395,0.4605809128630705,False,574,AMZN,1
A3,0.1,0.0,2,241,0.5771298593879239,0.2364919070010287,0.15422783046154828,0.5767634854771784,0.4896265560165975,False,574,AMZN,1
A3,1.0,0.0,2,241,0.5801971326164874,0.2334779961309404,0.16056035647063502,0.5809128630705395,0.5269709543568465,False,574,AMZN,1
B1,0.01,0.0,0,241,0.5875862068965517,0.24241127393145936,0.17651662363579726,0.5850622406639004,0.43568464730290457,False,574,AMZN,1
B1,0.01,0.1,0,241,0.5872758620689655,0.24467167016561941,0.17553505351970414,0.5850622406639004,0.44398340248962653,False,574,AMZN,1
B1,0.01,1.0,0,241,0.5660344827586207,0.24774407999610648,0.1324807526553061,0.5643153526970954,0.45643153526970953,False,574,AMZN,1
B1,0.1,0.0,0,241,0.6189655172413793,0.2332204491564111,0.23786542548261902,0.6182572614107884,0.4854771784232365,False,574,AMZN,1
B1,0.1,0.1,0,241,0.6229655172413793,0.23504718812430314,0.24581239506016392,0.6224066390041494,0.4896265560165975,False,574,AMZN,1
B1,0.1,1.0,0,241,0.6140344827586206,0.2424293490102163,0.22792753713077052,0.6141078838174274,0.5062240663900415,False,574,AMZN,1
B1,1.0,0.0,0,241,0.6340344827586206,0.2390970116755638,0.268272559886403,0.6348547717842323,0.5269709543568465,False,574,AMZN,1
B1,1.0,0.1,0,241,0.6340344827586206,0.24025674247902573,0.268272559886403,0.6348547717842323,0.5269709543568465,False,574,AMZN,1
B1,1.0,1.0,0,241,0.6254137931034482,0.24957829598067932,0.25127855934201826,0.6265560165975104,0.5352697095435685,False,574,AMZN,1
B1,0.01,0.0,1,241,0.527551724137931,0.251824862092149,0.05508825361177177,0.5269709543568465,0.4854771784232365,False,574,AMZN,1
B1,0.01,0.1,1,241,0.527551724137931,0.25184907562835623,0.05508825361177177,0.5269709543568465,0.4854771784232365,False,574,AMZN,1
B1,0.01,1.0,1,241,0.51,0.25456166376380707,0.019990351813642046,0.5103734439834025,0.5103734439834025,False,574,AMZN,1
B1,0.1,0.0,1,241,0.5303103448275862,0.26149968778739263,0.060641604159729516,0.5311203319502075,0.5228215767634855,False,574,AMZN,1
B1,0.1,0.1,1,241,0.5303103448275862,0.26165277866725767,0.060641604159729516,0.5311203319502075,0.5228215767634855,False,574,AMZN,1
B1,0.1,1.0,1,241,0.5010689655172413,0.2668287230602775,0.0021395547611212998,0.5020746887966805,0.5269709543568465,False,574,AMZN,1
B1,1.0,0.0,1,241,0.5376896551724137,0.28066118100906784,0.07567212785822193,0.5394190871369294,0.5477178423236515,False,574,AMZN,1
B1,1.0,0.1,1,241,0.5416896551724137,0.2811144411968989,0.08377310286089347,0.5435684647302904,0.5518672199170125,False,574,AMZN,1
B1,1.0,1.0,1,241,0.5213793103448277,0.2852295868880628,0.042862206356188176,0.5228215767634855,0.5394190871369294,False,574,AMZN,1
B1,0.01,0.0,2,241,0.5360835401157982,0.24024524382793488,0.07224181058218945,0.5352697095435685,0.4730290456431535,False,574,AMZN,1
B1,0.01,0.1,2,241,0.5318100358422939,0.24019088576176714,0.06365957499276219,0.5311203319502075,0.47717842323651455,False,574,AMZN,1
B1,0.01,1.0,2,241,0.5638268541494349,0.23986129549083654,0.1276889182590755,0.5643153526970954,0.5186721991701245,False,574,AMZN,1
B1,0.1,0.0,2,241,0.5555210918114144,0.23971976038608256,0.1110728117253621,0.5560165975103735,0.5186721991701245,False,574,AMZN,1
B1,0.1,0.1,2,241,0.5555210918114144,0.2396463214165122,0.1110728117253621,0.5560165975103735,0.5186721991701245,False,574,AMZN,1
B1,0.1,1.0,2,241,0.5761648745519714,0.24403413957170988,0.1524243344897123,0.5767634854771784,0.5228215767634855,False,574,AMZN,1
B1,1.0,0.0,2,241,0.5635856079404467,0.25673027201340054,0.12730290403451724,0.5643153526970954,0.5269709543568465,False,574,AMZN,1
B1,1.0,0.1,2,241,0.5555210918114144,0.25657081537858056,0.1110728117253621,0.5560165975103735,0.5186721991701245,False,574,AMZN,1
B1,1.0,1.0,2,241,0.5721326164874552,0.26200321543090327,0.14430502479278887,0.5726141078838174,0.5186721991701245,False,574,AMZN,1
B2,0.01,0.0,0,241,0.5875862068965517,0.24241127393145936,0.17651662363579726,0.5850622406639004,0.43568464730290457,False,574,AMZN,1
B2,0.01,0.1,0,241,0.5866551724137932,0.24430222750786243,0.17373020092435626,0.5850622406639004,0.4605809128630705,False,574,AMZN,1
B2,0.01,1.0,0,241,0.5795517241379311,0.2423411700712062,0.15948888719955825,0.5809128630705395,0.5394190871369294,False,574,AMZN,1
B2,0.1,0.0,0,241,0.6189655172413793,0.2332204491564111,0.23786542548261902,0.6182572614107884,0.4854771784232365,False,574,AMZN,1
B2,0.1,0.1,0,241,0.6263448275862069,0.2353183531294765,0.25256775532822223,0.6265560165975104,0.5103734439834025,False,574,AMZN,1
B2,0.1,1.0,0,241,0.6294137931034482,0.24169303435544273,0.2594546136367326,0.6307053941908713,0.5394190871369294,False,574,AMZN,1
B2,1.0,0.0,0,241,0.6340344827586206,0.2390970116755638,0.268272559886403,0.6348547717842323,0.5269709543568465,False,574,AMZN,1
B2,1.0,0.1,0,241,0.6380344827586206,0.24064101798261534,0.2764123112852021,0.6390041493775933,0.5311203319502075,False,574,AMZN,1
B2,1.0,1.0,0,241,0.6254137931034482,0.2553663578046266,0.25127855934201826,0.6265560165975104,0.5352697095435685,False,574,AMZN,1
B2,0.01,0.0,1,241,0.527551724137931,0.251824862092149,0.05508825361177177,0.5269709543568465,0.4854771784232365,False,574,AMZN,1
B2,0.01,0.1,1,241,0.5007586206896552,0.2531023596704096,0.0015199692893935668,0.5020746887966805,0.5352697095435685,False,574,AMZN,1
B2,0.01,1.0,1,241,0.5127586206896552,0.2565475131428373,0.02561636533169452,0.5145228215767634,0.5477178423236515,False,574,AMZN,1
B2,0.1,0.0,1,241,0.5303103448275862,0.26149968778739263,0.060641604159729516,0.5311203319502075,0.5228215767634855,False,574,AMZN,1
B2,0.1,0.1,1,241,0.5170689655172414,0.26451592102199745,0.034244372096280166,0.5186721991701245,0.5435684647302904,False,574,AMZN,1
B2,0.1,1.0,1,241,0.5087586206896552,0.28435630221087127,0.017571859621121542,0.5103734439834025,0.5435684647302904,False,574,AMZN,1
B2,1.0,0.0,1,241,0.5376896551724137,0.28066118100906784,0.07567212785822193,0.5394190871369294,0.5477178423236515,False,574,AMZN,1
B2,1.0,0.1,1,241,0.5336896551724137,0.2824970678837159,0.06758939704659743,0.5352697095435685,0.5435684647302904,False,574,AMZN,1
B2,1.0,1.0,1,241,0.5093793103448276,0.309549847349709,0.018772867581451403,0.5103734439834025,0.5269709543568465,False,574,AMZN,1
